faultNumber,simulationRun,sample,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11,fault_present
0.0,389.0,323,0.27825,3703.1,4550.5,9.2633,27.207,42.403,2707.4,74.937,120.4,0.33014,80.431,50.796,2637.1,25.643,50.736,3103.4,23.456,65.477,220.06,342.3,94.456,77.77,32.352,8.9838,26.793,6.8754,18.434,1.6581,33.316,13.692,24.53,1.3915,18.429,2.2406,4.9837,2.3619,0.0095157,0.84039,0.10788,53.235,43.756,64.445,53.745,27.4,61.343,22.822,38.865,40.443,48.238,44.846,41.493,16.799,0
0.0,389.0,324,0.27688,3714.1,4562.2,9.2651,27.088,42.492,2707.3,75.681,120.43,0.32874,80.425,50.599,2636.4,25.213,49.057,3103.5,23.438,65.529,220.08,342.11,94.316,77.237,32.352,8.9838,26.793,6.8754,18.434,1.6581,33.316,13.692,24.53,1.3915,18.429,2.2406,4.9837,2.3619,0.0095157,0.84039,0.10788,53.235,43.756,64.257,53.606,27.535,61.812,22.481,39.035,39.863,44.351,44.549,42.076,16.859,0
0.0,389.0,325,0.23371,3668.5,4537.2,9.4232,26.985,42.23,2703.1,74.849,120.38,0.32299,80.159,49.737,2631.6,25.224,50.018,3100.7,22.54,65.498,218.42,341.91,94.47,77.209,32.242,8.7661,26.751,7.0424,19.01,1.6389,33.334,13.845,23.654,1.2301,18.273,2.2556,4.8455,2.2871,0.0095157,0.84039,0.10788,53.235,43.756,63.534,54.146,23.088,61.24,22.094,38.147,37.327,46.575,44.404,40.898,19.004,0
0.0,389.0,326,0.23426,3680.3,4521.1,9.2074,27.231,42.574,2703.3,75.547,120.41,0.32568,80.18,49.31,2632.6,25.106,49.804,3099.3,22.536,65.453,217.58,342.91,94.464,77.439,32.242,8.7661,26.751,7.0424,19.01,1.6389,33.334,13.845,23.654,1.2301,18.273,2.2556,4.8455,2.2871,0.0067616,0.84038,0.10079,54.396,42.402,63.332,54.338,23.033,61.562,22.441,37.818,36.07,46.08,44.91,41.867,18.998,0
0.0,389.0,327,0.24414,3577.5,4498.4,9.3725,26.744,42.56,2701.0,75.173,120.36,0.33844,80.099,50.23,2629.6,23.809,48.967,3097.3,23.621,65.446,219.66,341.91,94.632,77.291,32.887,8.8285,26.138,7.0528,18.327,1.6848,32.827,13.752,23.636,1.3106,18.22,2.2685,4.9363,2.291,0.0067616,0.84038,0.10079,54.396,42.402,63.563,53.204,23.933,61.147,22.06,40.267,38.777,44.143,44.75,39.652,16.443,0
0.0,389.0,328,0.24572,3659.8,4454.6,9.3136,26.858,42.324,2701.9,76.016,120.39,0.33968,80.086,49.931,2630.6,26.226,49.995,3096.6,22.998,65.374,218.42,342.3,94.717,77.427,32.887,8.8285,26.138,7.0528,18.327,1.6848,32.827,13.752,23.636,1.3106,18.22,2.2685,4.9363,2.291,0.0067616,0.84038,0.10079,54.396,42.402,62.147,53.729,23.778,63.494,22.479,40.115,37.898,46.523,44.888,40.764,17.921,0
0.0,389.0,329,0.17684,3594.1,4512.0,9.4167,26.586,41.876,2702.7,75.586,120.37,0.32506,80.131,48.614,2632.3,23.987,49.733,3096.7,22.462,65.375,218.63,342.13,94.804,77.249,32.493,8.6331,26.188,7.0154,19.03,1.6353,32.851,13.687,23.947,1.3525,18.223,2.2657,4.8707,2.2795,0.0067616,0.84038,0.10079,54.396,42.402,63.029,54.737,17.505,60.415,22.516,39.369,34.021,45.917,44.896,40.041,19.206,0
0.0,389.0,330,0.17801,3632.7,4535.4,9.4583,27.166,41.949,2703.4,75.15,120.39,0.32737,80.156,49.304,2631.9,25.798,48.697,3098.7,23.318,65.385,220.16,342.02,94.771,77.183,32.493,8.6331,26.188,7.0154,19.03,1.6353,32.851,13.687,23.947,1.3525,18.223,2.2657,4.8707,2.2795,0.0067616,0.84038,0.10079,54.396,42.402,62.366,54.457,17.39,62.685,22.516,39.086,36.052,43.519,44.784,40.884,17.177,0
0.0,389.0,331,0.21095,3625.8,4488.8,9.4212,27.003,42.234,2703.5,74.387,120.41,0.32056,80.029,51.476,2632.3,27.742,48.658,3098.3,23.048,65.344,218.44,342.12,94.801,77.444,32.615,8.8884,26.217,6.8413,19.177,1.6538,33.325,13.689,23.695,1.1816,18.414,2.2375,4.9448,2.3011,0.019755,0.83811,0.095637,53.345,43.929,62.669,53.307,20.63,61.634,22.575,38.04,42.443,43.427,44.975,40.545,17.819,0
0.0,389.0,332,0.21052,3656.2,4512.0,9.3972,27.063,41.91,2706.8,74.934,120.39,0.31959,80.251,51.079,2636.2,23.865,49.58,3100.0,22.035,65.34,219.56,342.12,94.659,77.551,32.615,8.8884,26.217,6.8413,19.177,1.6538,33.325,13.689,23.695,1.1816,18.414,2.2375,4.9448,2.3011,0.019755,0.83811,0.095637,53.345,43.929,62.146,53.03,20.672,61.193,23.073,38.158,41.275,45.561,44.906,40.55,20.204,0
0.0,389.0,333,0.19356,3688.9,4461.6,9.404,26.941,42.266,2706.9,74.55,120.41,0.32151,80.265,49.161,2635.1,24.69,50.839,3102.9,23.515,65.393,219.33,341.7,94.735,77.277,32.067,8.9161,26.196,6.8715,18.642,1.6325,32.96,13.801,23.98,1.3248,18.359,2.2603,4.7809,2.3567,0.019755,0.83811,0.095637,53.345,43.929,63.067,53.215,19.266,59.594,22.381,37.765,35.631,48.476,44.952,41.014,16.702,0
0.0,389.0,334,0.19523,3686.6,4425.6,9.4525,26.59,42.114,2706.4,74.753,120.42,0.31856,80.279,49.963,2635.6,26.725,50.474,3102.8,22.926,65.419,220.24,341.5,94.542,77.355,32.067,8.9161,26.196,6.8715,18.642,1.6325,32.96,13.801,23.98,1.3248,18.359,2.2603,4.7809,2.3567,0.019755,0.83811,0.095637,53.345,43.929,63.106,53.646,19.102,62.045,22.101,38.125,37.992,47.63,44.899,41.528,18.085,0
0.0,389.0,335,0.24589,3645.0,4516.7,9.3476,26.991,41.978,2705.9,74.668,120.41,0.33368,80.197,51.076,2635.5,26.347,51.277,3102.5,23.211,65.427,220.7,341.88,94.618,77.347,32.293,8.8383,26.529,6.8261,19.041,1.6928,33.147,13.792,24.049,1.2477,18.278,2.2104,4.8444,2.2242,0.019755,0.83811,0.095637,53.345,43.929,63.581,53.846,24.232,58.502,22.395,39.162,41.267,49.49,44.886,40.616,17.411,0
0.0,389.0,336,0.24559,3688.7,4517.3,9.3603,26.847,42.217,2705.8,74.944,120.4,0.33521,80.137,48.275,2635.1,24.411,48.134,3103.0,22.996,65.398,219.11,341.83,94.608,77.325,32.293,8.8383,26.529,6.8261,19.041,1.6928,33.147,13.792,24.049,1.2477,18.278,2.2104,4.8444,2.2242,0.023638,0.84439,0.11063,54.721,43.753,62.83,53.838,24.261,60.959,22.326,38.975,33.024,42.214,45.005,41.027,17.924,0
0.0,389.0,337,0.22677,3697.9,4459.4,9.4534,27.085,42.506,2705.6,74.759,120.41,0.32799,80.076,52.43,2635.6,24.514,49.721,3101.2,23.103,65.415,221.59,342.15,94.553,76.935,32.083,8.8525,26.861,6.9712,18.48,1.6505,32.852,13.877,23.792,1.2417,18.333,2.2392,4.9057,2.2266,0.023638,0.84439,0.11063,54.721,43.753,63.101,53.541,21.823,61.053,22.742,39.594,45.251,45.888,44.793,41.292,17.709,0
0.0,389.0,338,0.22405,3652.6,4435.3,9.4557,26.756,42.659,2703.0,74.723,120.38,0.33067,79.894,50.095,2631.5,25.042,51.099,3101.9,23.338,65.335,218.54,341.2,94.628,77.007,32.083,8.8525,26.861,6.9712,18.48,1.6505,32.852,13.877,23.792,1.2417,18.333,2.2392,4.9057,2.2266,0.023638,0.84439,0.11063,54.721,43.753,63.881,53.829,22.09,62.284,21.94,39.268,38.379,49.077,45.072,40.501,17.166,0
0.0,389.0,339,0.24528,3661.2,4551.0,9.5154,26.75,42.404,2705.7,75.239,120.41,0.33886,80.069,50.876,2634.8,24.039,48.29,3103.7,21.078,65.29,218.79,341.41,94.581,77.53,31.7,9.0025,26.601,6.8062,18.787,1.665,32.878,13.797,24.577,1.2005,18.611,2.2396,4.8116,2.3189,0.023638,0.84439,0.11063,54.721,43.753,62.444,53.824,24.005,62.968,22.282,40.546,40.678,42.577,45.064,41.482,22.496,0
0.0,389.0,340,0.24519,3618.4,4573.3,9.3484,27.107,42.562,2707.1,75.367,120.41,0.3414,79.968,51.243,2635.2,24.523,48.759,3103.9,23.105,65.302,220.85,341.59,94.715,77.284,31.7,9.0025,26.601,6.8062,18.787,1.665,32.878,13.797,24.577,1.2005,18.611,2.2396,4.8116,2.3189,0.023638,0.84439,0.11063,54.721,43.753,63.179,53.557,24.013,61.59,22.005,40.237,41.758,43.662,44.89,40.51,17.717,0
0.0,389.0,341,0.28554,3720.5,4458.5,9.4535,27.205,42.231,2711.6,75.779,120.4,0.33234,80.304,49.22,2641.4,24.191,50.788,3108.5,23.269,65.31,218.88,341.86,94.54,78.017,32.176,8.9563,26.549,7.023,18.444,1.6674,32.994,13.67,24.191,1.294,18.601,2.3151,4.7763,2.3615,0.028063,0.84604,0.090911,54.297,43.499,62.864,54.202,27.933,58.59,22.641,39.217,35.804,48.357,45.245,41.634,17.255,0
0.0,389.0,342,0.28292,3690.4,4496.9,9.4587,26.842,42.485,2714.2,75.144,120.41,0.32824,80.469,50.362,2643.2,24.295,49.507,3111.9,23.305,65.419,220.19,341.54,94.415,77.894,32.176,8.9563,26.549,7.023,18.444,1.6674,32.994,13.67,24.191,1.294,18.601,2.3151,4.7763,2.3615,0.028063,0.84604,0.090911,54.297,43.499,63.382,53.742,28.192,62.804,22.507,39.717,39.166,45.394,45.206,42.114,17.147,0
0.0,389.0,343,0.24175,3634.4,4535.6,9.2979,27.305,42.167,2712.3,74.351,120.37,0.31756,80.136,50.009,2640.7,24.043,51.804,3109.0,22.486,65.477,218.61,342.19,94.565,77.05,32.078,9.0013,26.611,6.7445,18.416,1.6934,33.046,13.709,23.987,1.269,18.244,2.252,4.782,2.26,0.028063,0.84604,0.090911,54.297,43.499,62.414,54.147,23.698,61.313,22.524,37.497,38.125,50.708,45.423,41.046,19.155,0
0.0,389.0,344,0.23923,3676.1,4546.2,9.4279,26.854,42.321,2710.0,75.042,120.41,0.31712,79.723,50.743,2638.3,25.962,49.002,3106.4,22.792,65.377,220.67,342.54,94.757,76.734,32.078,9.0013,26.611,6.7445,18.416,1.6934,33.046,13.709,23.987,1.269,18.244,2.252,4.782,2.26,0.028063,0.84604,0.090911,54.297,43.499,61.696,54.02,23.946,61.118,22.228,37.55,40.286,44.225,45.323,41.403,18.485,0
0.0,389.0,345,0.25155,3705.4,4495.7,9.2979,27.284,42.262,2713.0,75.486,120.43,0.32173,79.812,49.44,2642.3,23.49,50.124,3108.7,23.641,65.265,223.45,342.84,94.537,77.641,32.345,8.8295,26.239,6.8571,18.623,1.6561,32.812,13.873,24.164,1.3375,18.238,2.2658,4.8055,2.3741,0.028063,0.84604,0.090911,54.297,43.499,63.632,54.753,24.715,62.144,22.81,37.83,36.451,46.82,45.166,41.477,16.421,0
0.0,389.0,346,0.2526,3717.3,4552.5,9.3276,26.896,42.285,2715.8,74.847,120.42,0.31854,80.045,51.235,2645.9,24.486,48.534,3111.1,22.11,65.287,222.05,342.57,94.483,77.392,32.345,8.8295,26.239,6.8571,18.623,1.6561,32.812,13.873,24.164,1.3375,18.238,2.2658,4.8055,2.3741,0.01918,0.84288,0.10122,53.71,43.078,63.427,54.074,24.611,61.453,22.963,38.219,41.735,43.142,45.434,41.284,20.062,0
0.0,389.0,347,0.22593,3653.6,4547.6,9.3138,26.694,42.289,2715.0,74.989,120.42,0.33741,80.152,51.62,2644.5,24.026,49.215,3111.1,23.955,65.334,223.4,342.52,94.43,77.598,31.993,8.9499,26.75,6.6625,18.886,1.6576,33.056,13.814,24.225,1.3688,18.485,2.2188,4.768,2.2275,0.01918,0.84288,0.10122,53.71,43.078,63.613,53.666,22.112,62.455,22.579,40.266,42.866,44.718,45.421,41.426,15.651,0
0.0,389.0,348,0.22481,3670.4,4523.9,9.4324,26.808,42.476,2715.4,75.122,120.39,0.33892,80.299,49.553,2644.4,24.336,49.52,3112.2,21.964,65.395,223.67,342.19,94.418,77.616,31.993,8.9499,26.75,6.6625,18.886,1.6576,33.056,13.814,24.225,1.3688,18.485,2.2188,4.768,2.2275,0.01918,0.84288,0.10122,53.71,43.078,63.323,53.95,22.222,60.344,22.702,40.081,36.786,45.423,45.502,41.575,20.355,0
0.0,389.0,349,0.25947,3710.7,4501.1,9.3711,27.071,42.706,2712.6,75.538,120.4,0.33452,79.975,49.817,2641.1,25.328,52.534,3110.6,22.939,65.454,224.95,342.15,94.377,76.914,31.742,8.9245,26.71,7.0908,18.532,1.6275,33.081,13.771,23.862,1.203,18.23,2.2981,4.7741,2.277,0.01918,0.84288,0.10122,53.71,43.078,64.452,53.581,25.546,64.445,22.256,39.06,37.562,52.398,45.491,41.38,18.096,0
0.0,389.0,350,0.25745,3708.5,4522.9,9.4013,27.285,42.295,2710.3,74.614,120.43,0.33028,79.923,51.447,2639.6,25.35,48.866,3108.1,21.98,65.416,223.06,342.28,94.447,77.24,31.742,8.9245,26.71,7.0908,18.532,1.6275,33.081,13.771,23.862,1.203,18.23,2.2981,4.7741,2.277,0.01918,0.84288,0.10122,53.71,43.078,64.49,53.319,25.744,60.425,22.519,39.578,42.36,43.909,45.766,42.363,20.368,0
0.0,389.0,351,0.28757,3632.4,4508.7,9.3404,27.289,42.308,2710.0,75.51,120.39,0.32354,79.96,49.497,2638.9,22.978,50.637,3107.5,23.101,65.409,222.67,341.91,94.464,77.277,32.537,8.9152,26.59,7.0362,18.505,1.6595,33.068,13.68,24.135,1.2703,18.437,2.2849,4.7867,2.3124,0.011289,0.84488,0.10913,53.859,43.638,62.049,54.369,28.209,62.104,22.754,39.205,36.62,48.007,45.841,41.064,17.702,0
0.0,389.0,352,0.28594,3631.9,4542.6,9.3751,26.838,42.162,2712.1,74.844,120.37,0.32471,79.957,48.98,2641.6,23.634,50.983,3107.4,21.691,65.397,225.61,342.65,94.831,77.172,32.537,8.9152,26.59,7.0362,18.505,1.6595,33.068,13.68,24.135,1.2703,18.437,2.2849,4.7867,2.3124,0.011289,0.84488,0.10913,53.859,43.638,62.057,53.965,28.369,61.759,22.795,39.063,35.098,48.81,45.658,40.85,21.066,0
0.0,389.0,353,0.2108,3630.5,4549.7,9.2851,27.199,42.337,2711.2,74.895,120.4,0.31521,79.827,48.201,2639.9,23.928,48.321,3106.8,22.547,65.385,225.77,342.76,94.526,77.132,32.312,8.7088,26.654,6.9286,18.689,1.6705,33.206,13.819,24.177,1.2114,18.741,2.2566,4.756,2.2714,0.011289,0.84488,0.10913,53.859,43.638,62.388,53.989,20.741,63.894,22.848,37.642,32.807,42.649,45.723,41.083,19.051,0
0.0,389.0,354,0.21259,3641.4,4535.4,9.2311,26.814,42.104,2713.9,74.611,120.39,0.31799,79.778,47.861,2641.9,24.152,50.191,3107.4,21.979,65.337,226.07,343.17,94.888,76.982,32.312,8.7088,26.654,6.9286,18.689,1.6705,33.206,13.819,24.177,1.2114,18.741,2.2566,4.756,2.2714,0.011289,0.84488,0.10913,53.859,43.638,62.201,54.16,20.565,61.942,22.693,37.303,31.804,46.977,45.778,40.62,20.422,0
0.0,389.0,355,0.22924,3644.6,4486.8,9.4002,26.534,42.191,2714.6,74.567,120.4,0.33231,79.808,49.29,2644.8,24.104,50.795,3107.8,21.961,65.337,225.05,343.03,94.683,77.047,32.221,8.7556,26.726,6.8802,18.774,1.6377,33.067,13.858,24.37,1.2722,18.101,2.2799,4.7552,2.2938,0.011289,0.84488,0.10913,53.859,43.638,62.996,54.322,22.731,61.347,23.064,39.157,36.011,48.374,45.95,40.761,20.471,0
0.0,389.0,356,0.22889,3656.5,4498.4,9.3607,26.913,42.073,2715.5,74.208,120.39,0.33085,79.882,49.102,2644.9,24.3,49.408,3109.8,24.142,65.345,225.69,342.85,94.693,77.421,32.221,8.7556,26.726,6.8802,18.774,1.6377,33.067,13.858,24.37,1.2722,18.101,2.2799,4.7552,2.2938,0.01341,0.81853,0.099939,54.37,43.313,62.791,54.184,22.765,61.567,23.109,39.335,35.459,45.164,46.041,40.653,15.269,0
0.0,389.0,357,0.23545,3687.9,4543.1,9.2542,27.551,42.11,2718.0,75.547,120.42,0.33236,80.196,49.071,2647.9,25.939,48.944,3112.6,21.441,65.389,222.86,342.93,94.543,77.64,32.377,8.8361,27.15,6.8937,18.514,1.6273,33.095,13.764,24.04,1.0501,18.632,2.2544,4.7428,2.202,0.01341,0.81853,0.099939,54.37,43.313,62.655,53.447,23.694,64.215,23.572,40.222,35.366,44.089,46.397,41.048,21.636,0
0.0,389.0,358,0.23855,3656.2,4473.1,9.3761,26.861,42.674,2715.9,75.086,120.39,0.33761,80.008,51.394,2644.8,25.598,51.189,3111.9,22.051,65.484,223.53,343.13,94.578,76.983,32.377,8.8361,27.15,6.8937,18.514,1.6273,33.095,13.764,24.04,1.0501,18.632,2.2544,4.7428,2.202,0.01341,0.81853,0.099939,54.37,43.313,63.199,54.284,23.388,59.152,22.795,39.581,42.202,49.287,46.438,41.224,20.232,0
0.0,389.0,359,0.22286,3645.8,4497.1,9.3233,26.92,42.234,2713.9,75.66,120.4,0.3259,79.829,50.649,2643.0,24.16,49.455,3108.9,22.926,65.473,227.13,342.35,94.575,77.172,32.886,8.6988,26.794,6.9223,18.915,1.655,33.152,13.727,24.168,1.1141,18.402,2.2901,4.9139,2.2035,0.01341,0.81853,0.099939,54.37,43.313,63.255,54.658,21.724,61.548,22.787,38.475,40.008,45.274,46.222,41.623,18.154,0
0.0,389.0,360,0.21972,3668.7,4497.4,9.3,26.792,42.332,2713.7,75.448,120.37,0.32367,79.925,50.6,2643.3,25.319,50.066,3109.3,23.095,65.468,227.58,342.65,94.655,77.358,32.886,8.6988,26.794,6.9223,18.915,1.655,33.152,13.727,24.168,1.1141,18.402,2.2901,4.9139,2.2035,0.01341,0.81853,0.099939,54.37,43.313,62.861,54.654,22.033,61.275,22.774,38.746,39.865,46.687,46.288,40.847,17.741,0
0.0,389.0,361,0.17007,3680.3,4480.8,9.2893,26.763,42.375,2712.6,75.08,120.41,0.32235,79.942,50.854,2640.9,23.529,48.678,3106.8,21.8,65.442,225.44,342.19,94.546,77.289,32.127,8.6643,26.39,6.7925,18.687,1.6396,32.899,13.811,24.489,1.1345,18.497,2.2175,4.8389,2.2789,0.019959,0.84025,0.10856,53.403,43.869,62.386,53.879,16.327,59.852,22.777,37.809,40.613,43.475,45.9,41.902,20.821,0
0.0,389.0,362,0.16705,3657.0,4457.0,9.3349,26.912,42.598,2710.1,75.582,120.38,0.32106,79.736,49.707,2639.4,25.998,47.991,3103.9,22.459,65.425,224.62,342.21,94.846,76.684,32.127,8.6643,26.39,6.7925,18.687,1.6396,32.899,13.811,24.489,1.1345,18.497,2.2175,4.8389,2.2789,0.019959,0.84025,0.10856,53.403,43.869,62.787,54.163,16.624,62.76,22.816,37.966,37.237,41.885,45.783,40.732,19.315,0
0.0,389.0,363,0.23743,3674.1,4512.9,9.2707,26.718,42.15,2709.7,74.756,120.41,0.33095,79.7,49.339,2638.4,24.475,51.211,3106.1,22.028,65.376,223.93,341.89,94.583,76.937,31.798,8.9783,26.721,6.7311,19.074,1.6183,32.715,13.881,24.479,1.1575,18.328,2.2668,4.7722,2.3693,0.019959,0.84025,0.10856,53.403,43.869,63.654,54.048,23.49,62.428,22.4,38.93,36.155,49.337,45.658,41.563,20.346,0
0.0,389.0,364,0.23623,3698.8,4500.9,9.3039,26.869,42.319,2709.7,74.954,120.39,0.32766,79.712,51.908,2638.1,25.246,49.723,3106.2,23.118,65.295,225.35,341.5,94.652,77.312,31.798,8.9783,26.721,6.7311,19.074,1.6183,32.715,13.881,24.479,1.1575,18.328,2.2668,4.7722,2.3693,0.019959,0.84025,0.10856,53.403,43.869,63.23,54.193,23.608,62.722,22.528,39.332,43.716,45.893,45.346,40.617,17.743,0
0.0,389.0,365,0.27006,3697.2,4475.5,9.2423,26.721,42.394,2711.2,75.193,120.42,0.33884,79.952,50.107,2640.1,25.447,52.188,3108.2,21.578,65.316,222.77,341.36,94.476,77.264,32.155,8.8959,26.322,6.7798,18.778,1.6573,33.027,13.81,24.509,1.0276,18.457,2.2504,4.8278,2.2921,0.019959,0.84025,0.10856,53.403,43.869,63.908,53.529,26.999,62.592,22.45,39.877,38.416,51.597,45.39,41.341,21.394,0
0.0,389.0,366,0.2727,3742.9,4459.3,9.4185,27.034,42.502,2709.4,74.801,120.41,0.33397,79.851,50.38,2637.4,24.527,49.433,3108.1,22.76,65.345,223.47,341.06,94.536,77.123,32.155,8.8959,26.322,6.7798,18.778,1.6573,33.027,13.81,24.509,1.0276,18.457,2.2504,4.8278,2.2921,0.015889,0.83231,0.13445,53.71,43.59,63.123,53.724,26.739,59.902,22.081,40.472,39.218,45.223,45.684,41.413,18.609,0
0.0,389.0,367,0.23979,3716.4,4512.9,9.3544,26.746,42.255,2708.9,75.53,120.39,0.32605,79.968,50.599,2637.9,25.668,50.414,3107.6,23.869,65.344,224.09,340.93,94.498,77.343,32.273,8.8354,26.798,6.9233,18.238,1.6809,32.652,13.785,24.756,1.3549,18.6,2.2366,4.852,2.2159,0.015889,0.83231,0.13445,53.71,43.59,63.27,53.782,23.624,60.753,22.049,39.571,39.864,47.493,45.678,40.705,15.958,0
0.0,389.0,368,0.23802,3711.0,4521.5,9.2957,27.146,42.43,2710.5,74.393,120.42,0.32968,80.143,49.879,2639.8,23.848,49.945,3107.4,22.469,65.406,223.05,341.28,94.551,77.537,32.273,8.8354,26.798,6.9233,18.238,1.6809,32.652,13.785,24.756,1.3549,18.6,2.2366,4.852,2.2159,0.015889,0.83231,0.13445,53.71,43.59,63.364,53.68,23.797,60.618,22.547,39.129,37.743,46.407,45.815,41.873,19.257,0
0.0,389.0,369,0.22755,3663.1,4551.8,9.3024,27.22,42.234,2709.7,74.458,120.37,0.32824,80.167,50.893,2638.5,24.097,50.647,3107.5,23.514,65.464,224.06,341.13,94.447,77.427,32.519,8.8739,26.578,7.1102,18.929,1.5946,32.245,13.848,23.961,1.166,18.429,2.2717,4.6806,2.3147,0.015889,0.83231,0.13445,53.71,43.59,62.958,54.688,22.525,62.171,22.472,38.584,40.728,48.032,45.769,40.179,16.77,0
0.0,389.0,370,0.23013,3636.0,4547.4,9.3413,27.156,41.786,2710.3,74.806,120.42,0.32716,80.197,49.254,2639.2,24.143,50.089,3106.9,23.582,65.517,224.27,340.99,94.687,77.202,32.519,8.8739,26.578,7.1102,18.929,1.5946,32.245,13.848,23.961,1.166,18.429,2.2717,4.6806,2.3147,0.015889,0.83231,0.13445,53.71,43.59,63.425,54.74,22.271,59.692,22.407,38.715,35.905,46.739,45.79,41.678,16.614,0
0.0,389.0,371,0.20285,3602.3,4498.8,9.3122,27.06,42.134,2707.2,75.662,120.38,0.33463,79.964,49.521,2635.7,25.222,50.182,3104.1,22.887,65.503,222.87,340.54,94.72,76.841,32.026,9.0154,26.734,6.8554,18.553,1.6693,32.571,13.704,24.252,1.3183,18.658,2.2493,4.8926,2.252,0.020798,0.84496,0.09094,53.656,44.375,62.238,53.659,19.845,63.316,22.275,39.504,36.691,46.955,45.754,40.479,18.304,0
0.0,389.0,372,0.20272,3624.6,4515.8,9.4128,26.801,42.103,2707.1,74.746,120.37,0.33497,79.893,50.548,2635.9,24.831,51.034,3103.7,22.413,65.407,224.18,340.93,94.934,77.378,32.026,9.0154,26.734,6.8554,18.553,1.6693,32.571,13.704,24.252,1.3183,18.658,2.2493,4.8926,2.252,0.020798,0.84496,0.09094,53.656,44.375,61.854,53.456,19.858,58.424,22.439,39.462,39.712,48.928,45.599,40.084,19.407,0
0.0,389.0,373,0.24975,3633.6,4535.1,9.4107,26.954,42.319,2710.2,75.83,120.42,0.31827,80.055,51.12,2638.8,24.874,50.578,3107.3,23.677,65.411,221.11,340.5,94.662,77.215,32.112,9.0018,26.495,6.8272,18.729,1.6469,32.412,13.928,24.023,1.201,18.58,2.2887,4.9231,2.21,0.020798,0.84496,0.09094,53.656,44.375,63.84,54.152,24.451,61.32,22.189,37.577,41.397,47.871,45.831,41.201,16.417,0
0.0,389.0,374,0.2514,3656.7,4490.2,9.3007,26.78,42.165,2710.4,75.757,120.4,0.31575,80.022,49.11,2638.7,26.266,49.005,3108.5,22.758,65.424,222.24,340.56,94.782,76.918,32.112,9.0018,26.495,6.8272,18.729,1.6469,32.412,13.928,24.023,1.201,18.58,2.2887,4.9231,2.21,0.020798,0.84496,0.09094,53.656,44.375,63.442,54.689,24.289,60.966,22.077,37.885,35.481,44.232,45.688,41.029,18.618,0
0.0,389.0,375,0.2434,3642.7,4574.9,9.2407,27.075,42.18,2708.6,75.287,120.41,0.34428,79.888,50.944,2636.9,26.604,50.869,3107.6,22.12,65.381,224.04,340.1,94.626,77.39,31.889,9.0566,26.198,6.895,19.166,1.6569,32.743,13.812,24.546,1.1484,18.392,2.2308,4.7925,2.2506,0.020798,0.84496,0.09094,53.656,44.375,63.968,53.268,23.677,61.002,21.935,40.39,40.877,48.545,45.488,40.877,20.113,0
0.0,389.0,376,0.24105,3654.8,4492.6,9.243,26.988,42.568,2709.2,75.306,120.41,0.34309,80.065,49.095,2637.4,25.979,49.279,3107.8,23.201,65.399,224.65,340.17,94.602,77.33,31.889,9.0566,26.198,6.895,19.166,1.6569,32.743,13.812,24.546,1.1484,18.392,2.2308,4.7925,2.2506,0.010549,0.82332,0.10393,53.458,43.257,63.76,54.253,23.907,62.127,22.143,40.535,35.436,44.865,45.722,40.978,17.545,0
0.0,389.0,377,0.26523,3655.6,4466.7,9.2665,26.671,42.008,2711.1,75.439,120.4,0.33009,80.245,48.316,2640.7,26.944,50.481,3107.8,22.798,65.445,225.94,340.55,94.553,77.323,31.673,9.0819,26.629,6.6998,18.834,1.6383,33.205,13.561,24.575,1.1159,18.489,2.2255,4.8364,2.3176,0.010549,0.82332,0.10393,53.458,43.257,63.172,53.461,26.157,60.743,22.069,39.08,33.144,47.647,45.707,41.023,18.487,0
0.0,389.0,378,0.26712,3658.4,4466.0,9.3302,26.799,42.069,2709.3,75.35,120.4,0.32569,80.103,48.995,2637.7,24.88,50.25,3107.5,23.215,65.503,221.38,339.92,94.611,77.24,31.673,9.0819,26.629,6.6998,18.834,1.6383,33.205,13.561,24.575,1.1159,18.489,2.2255,4.8364,2.3176,0.010549,0.82332,0.10393,53.458,43.257,63.123,53.469,25.971,60.243,22.118,39.616,35.143,47.112,46.21,41.058,17.507,0
0.0,389.0,379,0.28977,3717.5,4495.6,9.4024,26.996,42.269,2709.9,74.167,120.45,0.29963,80.136,50.178,2639.0,25.606,49.343,3109.2,22.584,65.474,222.75,339.83,94.53,77.268,32.539,8.9871,26.772,6.8658,18.535,1.6447,32.672,13.67,24.687,1.2044,18.507,2.2665,4.7805,2.2523,0.010549,0.82332,0.10393,53.458,43.257,63.898,53.893,28.688,61.046,21.933,35.882,38.624,45.014,46.187,42.691,18.997,0
